Tiempo de calculo(s)   Tamaño matriz 
9.259999933419749e-05     20 
0.00010140000085812062     30 
0.00012850000348407775     40 
0.00035060000664088875     50 
0.00020419999782461673     70 
0.00027349999436410144     100 
0.00042219999886583537     150 
0.0013615999996545725     200 
0.00225499999942258     300 
0.003169800002069678     500 
0.005214400000113528     750 
0.006096400000387803     1000 
0.02222059999621706     1800 
0.07266309999977238     2500 
0.034278599996468984     4000 
0.02230059999419609     2 
4.769999941345304e-05     3 
0.00013940000644652173     5 
4.230000195093453e-05     7 
5.080000119050965e-05     10 
5.5800002883188426e-05     12 
6.439999560825527e-05     15 
7.249999907799065e-05     20 
9.709999721962959e-05     30 
0.00012029999925289303     40 
0.0001447000031475909     50 
0.00028300000121816993     70 
0.00026870000147027895     100 
0.0003947000004700385     150 
0.00053190000471659     200 
0.0010458000033395365     300 
0.0018353999985265546     500 
0.0032071999958134256     750 
0.006438500000513159     1000 
0.04192470000270987     1800 
0.01494749999983469     2500 
0.02841669999907026     4000 
0.009877699994831346     2 
4.8000001697801054e-05     3 
3.760000254260376e-05     5 
4.3000000005122274e-05     7 
4.9700000090524554e-05     10 
5.390000296756625e-05     12 
6.240000220714137e-05     15 
0.00010209999891230837     20 
0.00011709999671438709     30 
0.00028729999758070335     40 
0.00031630000012228265     50 
0.0003580999982659705     70 
0.0004288000054657459     100 
0.0005545000021811575     150 
0.0007565999985672534     200 
0.0009911999950418249     300 
0.0023734999995213     500 
0.0029844000018783845     750 
0.006459899996116292     1000 
0.01842910000414122     1800 
0.04905770000186749     2500 
0.04119239999999991     4000 
0.02093299999978626     2 
4.780000017490238e-05     3 
3.850000211969018e-05     5 
8.420000085607171e-05     7 
6.629999552387744e-05     10 
5.699999746866524e-05     12 
6.349999603116885e-05     15 
0.00023829999554436654     20 
0.0002662999977474101     30 
0.000284100002318155     40 
0.00031149999995250255     50 
0.0003600000054575503     70 
0.0004304999965825118     100 
0.0005380000002332963     150 
0.0013333000024431385     200 
0.0009475999977439642     300 
0.0019601999956648797     500 
0.00293690000398783     750 
0.010472599999047816     1000 
0.01946930000121938     1800 
0.06023399999685353     2500 
0.04976399999577552     4000 
