Tiempo de calculo(s)   Tamaño matriz 
0.031783799997356255     2 
6.829999620094895e-05     3 
6.0999998822808266e-05     5 
5.360000068321824e-05     7 
5.819999933009967e-05     10 
6.529999518534169e-05     12 
7.420000474667177e-05     15 
9.189999400405213e-05     20 
0.00011589999485295266     30 
0.00014480000390904024     40 
0.000287199996819254     50 
0.0005504000000655651     70 
0.0005885999999009073     100 
0.0009939000010490417     150 
0.0014087999952607788     200 
0.0026911000022664666     300 
0.005485599998792168     500 
0.011751500001992099     750 
0.020530699999653734     1000 
0.019889200004399754     1800 
0.021685499996237922     2500 
0.042675700002291705     4000 
0.02681210000446299     2 
7.94000006862916e-05     3 
8.150000212481245e-05     5 
9.679999493528157e-05     7 
0.0001266999970539473     10 
0.00013979999494040385     12 
0.00015980000171111897     15 
0.00018090000230586156     20 
0.00024619999749120325     30 
0.0003226999979233369     40 
0.0006108999950811267     50 
0.0007321000011870638     70 
0.0009697000059532002     100 
0.0012197000032756478     150 
0.0014327000026241876     200 
0.0030576999997720122     300 
0.008005200004845392     500 
0.010235200003080536     750 
0.02221599999757018     1000 
0.01549420000083046     1800 
0.029205700004240498     2500 
0.03791889999411069     4000 
0.030481599998893216     2 
4.8499998229090124e-05     3 
3.619999915827066e-05     5 
4.7599998652003706e-05     7 
4.820000322069973e-05     10 
7.220000406960025e-05     12 
8.589999924879521e-05     15 
0.000279499996395316     20 
0.000287499999103602     30 
0.00014850000297883525     40 
0.00032980000105453655     50 
0.0004241999995429069     70 
0.00028649999876506627     100 
0.0006112000046414323     150 
0.0007160000022849999     200 
0.0011491000041132793     300 
0.002732799999648705     500 
0.00828709999768762     750 
0.006583400005183648     1000 
0.01302850000502076     1800 
0.034050599999318365     2500 
0.03947379999590339     4000 
0.038052999996580184     2 
4.640000406652689e-05     3 
3.4199998481199145e-05     5 
3.840000135824084e-05     7 
4.369999805931002e-05     10 
5.1700000767596066e-05     12 
5.7600002037361264e-05     15 
7.20999960321933e-05     20 
0.00010549999569775537     30 
0.00012720000086119398     40 
0.00014910000027157366     50 
0.00022509999689646065     70 
0.00031149999995250255     100 
0.0005254999996395782     150 
0.0009743999980855733     200 
0.001222099999722559     300 
0.0025580000001355074     500 
0.005489600000146311     750 
0.03127839999797288     1000 
0.037437799997860566     1800 
0.04754680000041844     2500 
0.04194469999492867     4000 
0.015417200003867038     2 
4.900000203633681e-05     3 
3.909999941242859e-05     5 
4.359999729786068e-05     7 
5.129999772179872e-05     10 
5.860000237589702e-05     12 
6.690000009257346e-05     15 
0.00019439999596215785     20 
0.0002351000002818182     30 
0.0003010000000358559     40 
0.0003643000018200837     50 
0.000498399997013621     70 
0.000687899999320507     100 
0.0009852999937720597     150 
0.0015019999991636723     200 
0.0012360000037006103     300 
0.006732599998940714     500 
0.010183200000028592     750 
0.007787900001858361     1000 
0.016908099998545367     1800 
0.020382499998959247     2500 
0.28152769999724114     4000 
0.05699409999942873     2 
0.00012089999654563144     3 
0.00018250000721309334     5 
0.00021410000044852495     7 
0.0004794999986188486     10 
0.00020030000450788066     12 
0.00033819999953266233     15 
0.00040940000326372683     20 
0.00029630000062752515     30 
0.000796600004832726     40 
0.0013389000014285557     50 
0.0018147000009776093     70 
0.002067299996269867     100 
0.004161999997450039     150 
0.005390600003011059     200 
0.007716899999650195     300 
0.014694600002258085     500 
0.031447299996216316     750 
0.07372960000066087     1000 
0.027634000005491544     1800 
0.02141710000432795     2500 
0.041267500004323665     4000 
0.040007299998251256     2 
5.269999383017421e-05     3 
5.740000051446259e-05     5 
4.919999628327787e-05     7 
5.7199998991563916e-05     10 
8.240000170189887e-05     12 
8.949999755714089e-05     15 
0.0001021999996737577     20 
0.0001292000015382655     30 
0.0001556999995955266     40 
0.0003477000063867308     50 
0.00043110000115120783     70 
0.0005072000058135018     100 
0.0007310000000870787     150 
0.0008826999983284622     200 
0.0016864999997778796     300 
0.0027696999968611635     500 
0.010279200003424194     750 
0.008577200002036989     1000 
0.040021500004513655     1800 
0.026503699999011587     2500 
0.04020630000013625     4000 
0.010306999996828381     2 
5.289999535307288e-05     3 
4.7599998652003706e-05     5 
4.70000013592653e-05     7 
0.00011669999366858974     10 
6.990000110818073e-05     12 
7.199999527074397e-05     15 
8.879999950295314e-05     20 
0.000112900001113303     30 
0.00018679999629966915     40 
0.00017519999528303742     50 
0.0002863000045181252     70 
0.00043120000191265717     100 
0.0005329999985406175     150 
0.0006889999931445345     200 
0.001055699998687487     300 
0.0028195999984745868     500 
0.005023999998229556     750 
0.009545799999614246     1000 
0.014270400002715178     1800 
0.027096800004073884     2500 
0.10670369999570539     4000 
0.030183599999872968     2 
4.909999552182853e-05     3 
3.94000016967766e-05     5 
4.400000034365803e-05     7 
5.1099996198900044e-05     10 
6.009999924572185e-05     12 
6.750000466126949e-05     15 
8.089999755611643e-05     20 
0.0001049999991664663     30 
0.00013049999688519165     40 
