Tiempo de calculo(s)   Tamaño matriz 
0.01805890000105137     2 
4.479999915929511e-05     3 
3.489999653538689e-05     5 
4.0400002035312355e-05     7 
4.900000203633681e-05     10 
5.4600001021753997e-05     12 
6.479999865405262e-05     15 
8.619999425718561e-05     20 
0.00010769999789772555     30 
0.0001323000033153221     40 
0.00015210000128718093     50 
0.0003317000009701587     70 
0.0003932000036002137     100 
0.000604200002271682     150 
0.0006101999970269389     200 
0.0009658999988459982     300 
0.0023449000000255182     500 
0.0038650999995297752     750 
0.005666299999575131     1000 
0.013295700002345257     1800 
0.12568430000101216     2500 
0.02398249999532709     4000 
0.008818399997835513     2 
5.54999933228828e-05     3 
4.389999958220869e-05     5 
5.110000347485766e-05     7 
5.690000398317352e-05     10 
6.269999721553177e-05     12 
7.12000037310645e-05     15 
0.00010399999882793054     20 
0.00012760000390699133     30 
0.0001551000023027882     40 
0.00035260000004200265     50 
0.00040109999827109277     70 
0.0004841999980271794     100 
0.0006126000007498078     150 
0.0007186000002548099     200 
0.0010971000010613352     300 
0.001750499999616295     500 
0.0025281000052927993     750 
0.004859699998633005     1000 
0.017656199997873046     1800 
0.057262900001660455     2500 
0.04605520000040997     4000 
0.022640299997874536     2 
6.959999882383272e-05     3 
4.3799998820759356e-05     5 
4.419999459059909e-05     7 
5.01000031363219e-05     10 
5.390000296756625e-05     12 
6.260000373004004e-05     15 
8.990000060293823e-05     20 
0.0001123000038205646     30 
0.000134599999000784     40 
0.00015809999604243785     50 
0.0003499999947962351     70 
0.00041710000368766487     100 
0.0005872999972780235     150 
0.0006302999972831458     200 
0.0009300999954575673     300 
0.0016219999961322173     500 
0.00773470000422094     750 
0.005388400000811089     1000 
0.010207100000116043     1800 
0.015240199994877912     2500 
0.025126799999270588     4000 
0.015118999996047933     2 
4.6799999836366624e-05     3 
4.86999997519888e-05     5 
8.600000001024455e-05     7 
6.550000398419797e-05     10 
0.00012980000610696152     12 
6.86999992467463e-05     15 
8.749999688006938e-05     20 
0.00012209999840706587     30 
0.00013949999993201345     40 
0.0001745000045048073     50 
0.0002246999938506633     70 
0.0004361000028438866     100 
0.0006483999968622811     150 
0.0007706999967922457     200 
0.0012462000013329089     300 
0.0019459000031929463     500 
0.00640679999924032     750 
0.004437899995537009     1000 
0.01267839999491116     1800 
0.019569300005969126     2500 
0.026374499997473322     4000 
0.017584399996849243     2 
7.609999738633633e-05     3 
7.03999976394698e-05     5 
8.430000161752105e-05     7 
0.00015800000255694613     10 
5.709999823011458e-05     12 
6.120000034570694e-05     15 
7.480000203941017e-05     20 
0.00011790000280598179     30 
0.00014039999950909987     40 
0.0003283000041847117     50 
0.00036250000266591087     70 
0.0004313000026741065     100 
0.0005831000016769394     150 
0.0007344000041484833     200 
0.001068899997335393     300 
0.002217500004917383     500 
0.003090699996391777     750 
0.00634390000050189     1000 
0.013107599996146746     1800 
0.028739599998516496     2500 
0.03081689999817172     4000 
0.013719999995373655     2 
4.5599997974932194e-05     3 
3.4500000765547156e-05     5 
3.8700003642588854e-05     7 
4.900000203633681e-05     10 
6.249999569263309e-05     12 
5.8400000852998346e-05     15 
8.549999620299786e-05     20 
0.00010749999637482688     30 
0.00012930000229971483     40 
0.000287499999103602     50 
0.00019559999782359228     70 
0.00026440000510774553     100 
0.0005554999952437356     150 
0.0007335999980568886     200 
0.0011326000021654181     300 
0.0021190999977989122     500 
0.003029600004083477     750 
0.006928799994057044     1000 
0.03945139999996172     1800 
0.018813499998941552     2500 
0.029678599996259436     4000 
0.05029270000522956     2 
0.0001762000028975308     3 
0.0001860999982454814     5 
0.0002082999999402091     7 
0.00028610000299522653     10 
0.00016250000044237822     12 
0.00019210000027669594     15 
0.0003829000052064657     20 
0.0005038000017520972     30 
0.0008096000019577332     40 
0.0009490000011282973     50 
0.001786499997251667     70 
0.0014067000010982156     100 
0.0021778000009362586     150 
0.003197600002749823     200 
0.005935100001806859     300 
0.00866640000458574     500 
0.01522119999572169     750 
0.011544299995875917     1000 
0.009301899997808505     1800 
0.01681549999921117     2500 
0.027176300005521625     4000 
0.016287300000840332     2 
8.19000051706098e-05     3 
5.329999839887023e-05     5 
6.0999998822808266e-05     7 
8.499999967170879e-05     10 
8.379999781027436e-05     12 
0.00014350000128615648     15 
0.00013390000094659626     20 
0.0005038000017520972     30 
0.0004172999979346059     40 
0.00041680000140331686     50 
0.0009924999976647086     70 
0.0009440000067115761     100 
0.0009625000020605512     150 
0.0015628999972250313     200 
0.0026358999966760166     300 
0.005364799995732028     500 
