Tiempo de calculo(s)   Tamaño matriz 
0.021244000003207475     2 
8.069999603321776e-05     3 
5.4700001783203334e-05     5 
8.840000373311341e-05     7 
0.00010629999451339245     10 
9.690000297268853e-05     12 
8.379999781027436e-05     15 
0.00013380000018514693     20 
0.00017240000306628644     30 
0.00043480000022100285     40 
0.00027209999825572595     50 
0.00039680000190855935     70 
0.000593299999309238     100 
0.0009427999975741841     150 
0.0017214999970747158     200 
0.0019864999994751997     300 
0.0026943999982904643     500 
0.006565200004843064     750 
0.008152499998686835     1000 
0.013396099995588884     1800 
0.013820500003930647     2500 
0.029059299995424226     4000 
0.018251400004373863     2 
4.53000029665418e-05     3 
3.9000005926936865e-05     5 
4.3499996536411345e-05     7 
5.0900001951958984e-05     10 
5.0900001951958984e-05     12 
5.4899996030144393e-05     15 
8.779999916441739e-05     20 
0.0002824000039254315     30 
0.00031069999386090785     40 
0.00033940000139409676     50 
0.00036019999970449135     70 
0.0004411000045365654     100 
0.0005571000001509674     150 
0.0006568000026163645     200 
0.0009457999985897914     300 
0.0018731000018306077     500 
0.0028531999996630475     750 
0.005411800004367251     1000 
0.012319599998591002     1800 
0.016976200000499375     2500 
0.02689539999846602     4000 
0.011941400000068825     2 
4.820000322069973e-05     3 
3.289999585831538e-05     5 
3.659999492811039e-05     7 
4.359999729786068e-05     10 
5.1700000767596066e-05     12 
5.419999797595665e-05     15 
7.380000170087442e-05     20 
9.29000016185455e-05     30 
0.0001097999993362464     40 
0.0001373999984934926     50 
0.00018060000002151355     70 
0.00024589999520685524     100 
0.00038579999818466604     150 
0.0005827999993925914     200 
0.0009998999958042987     300 
0.0019008000017493032     500 
0.0056831999972928315     750 
0.004196499998215586     1000 
0.011806099995737895     1800 
0.01380780000181403     2500 
0.0586844999997993     4000 
0.04135079999832669     2 
0.00021879999985685572     3 
0.0001106000054278411     5 
0.00020109999604756013     7 
0.00014999999984866008     10 
0.00015239999629557133     12 
0.00023230000078910962     15 
0.0002328000045963563     20 
0.00034869999944930896     30 
0.00034380000579403713     40 
0.0009368999963044189     50 
0.0013479999979608692     70 
0.0018056000044452958     100 
0.004334299999754876     150 
0.0015716999987489544     200 
0.0028698999958578497     300 
0.010423300002003089     500 
0.014390099997399375     750 
0.01080789999832632     1000 
0.0353224999998929     1800 
0.017081099998904392     2500 
0.039242400001967326     4000 
0.012544099998194724     2 
4.859999899053946e-05     3 
3.9399994420818985e-05     5 
4.380000609671697e-05     7 
5.270000110613182e-05     10 
5.5199998314492404e-05     12 
6.140000186860561e-05     15 
7.999999797903001e-05     20 
0.00010189999738940969     30 
0.00038130000029923394     40 
0.00015249999705702066     50 
0.00043300000106683     70 
0.00026339999749325216     100 
0.0005670000027748756     150 
0.0006754000060027465     200 
0.0010130000009667128     300 
0.0018688000054680742     500 
0.0032004999957280234     750 
0.02061439999670256     1000 
0.06195299999671988     1800 
0.015437000001838896     2500 
0.02553450000414159     4000 
0.015723100004834123     2 
4.460000491235405e-05     3 
3.0399998649954796e-05     5 
4.020000051241368e-05     7 
4.189999890513718e-05     10 
4.960000660503283e-05     12 
9.190000128000975e-05     15 
0.00012730000162264332     20 
0.000222400005441159     30 
0.00024810000468278304     40 
0.00032189999910769984     50 
0.000741899995773565     70 
0.00045909999607829377     100 
0.0006771999978809617     150 
0.0007619000025442801     200 
0.0013112999949953519     300 
0.0021557000000029802     500 
0.002674199997272808     750 
0.0057230000020354055     1000 
0.03162710000469815     1800 
0.023514000000432134     2500 
0.029003100004047155     4000 
0.021217699999397155     2 
4.320000152802095e-05     3 
3.0499999411404133e-05     5 
3.2199997804127634e-05     7 
3.819999983534217e-05     10 
4.5000000682193786e-05     12 
4.9500005843583494e-05     15 
0.0002510999984224327     20 
0.0002576000042608939     30 
0.00027799999952549115     40 
0.00030620000325143337     50 
0.00018840000120690092     70 
0.00041310000233352184     100 
0.000486999997519888     150 
0.0006353000062517822     200 
0.0009188000040012412     300 
0.0022009999956935644     500 
0.0029427999979816377     750 
0.005147199997736607     1000 
0.07162270000117132     1800 
0.017479599999205675     2500 
0.03263850000075763     4000 
0.01646160000382224     2 
6.890000076964498e-05     3 
0.0001357000001007691     5 
8.520000119460747e-05     7 
0.00011380000069038942     10 
0.0001294999965466559     12 
0.000170899998920504     15 
0.00024339999799849465     20 
0.0002449000021442771     30 
0.0003074999985983595     40 
0.00036130000080447644     50 
0.0004752000022563152     70 
0.0007478999978047796     100 
0.0009559000027365983     150 
0.0012608000033651479     200 
0.0022801000013714656     300 
0.0037464999986696057     500 
0.0067679000057978556     750 
0.02059640000516083     1000 
0.06800810000277124     1800 
0.02438370000163559     2500 
0.026787799994053785     4000 
0.01472999999532476     2 
0.00011689999519148842     3 
0.00010489999840501696     5 
0.0001362999973935075     7 
0.0001469000053475611     10 
0.0001483999949414283     12 
0.00016840000171214342     15 
0.0002415000053588301     20 
0.0006214000022737309     30 
0.0003606000027502887     40 
0.000418399999034591     50 
0.0010656000013113953     70 
0.001905800003441982     100 
0.0021044999957666732     150 
0.002806199998303782     200 
0.0046861000009812415     300 
0.00914510000438895     500 
0.016256900002190378     750 
0.03201860000262968     1000 
0.04973289999907138     1800 
0.018212700000731274     2500 
0.022782300002290867     4000 
0.016843199999129865     2 
4.369999805931002e-05     3 
3.4199998481199145e-05     5 
3.9200000173877925e-05     7 
4.579999949783087e-05     10 
4.980000085197389e-05     12 
5.609999789157882e-05     15 
7.919999916339293e-05     20 
0.0001973999969777651     30 
0.0001292000015382655     40 
0.00013579999358626083     50 
0.000357000004441943     70 
0.00043089999962830916     100 
0.000639899997622706     150 
0.0006648000053246506     200 
0.0009688999998616055     300 
0.0025098000041907653     500 
0.002949600006104447     750 
0.00514370000018971     1000 
