Tiempo de calculo(s)   Tamaño matriz 
0.03439459999935934     2 
4.8099995183292776e-05     3 
4.069999704370275e-05     5 
4.3799998820759356e-05     7 
5.149999924469739e-05     10 
5.959999543847516e-05     12 
6.81000019540079e-05     15 
7.990000449353829e-05     20 
0.00011070000618929043     30 
0.0001329000006080605     40 
0.00016280000272672623     50 
0.00021810000180266798     70 
0.0002893000055337325     100 
0.00045279999903868884     150 
0.0006179999982123263     200 
0.001077200002328027     300 
0.0023082999978214502     500 
0.006191899999976158     750 
0.006379300000844523     1000 
0.02387770000495948     1800 
0.017500699999800418     2500 
0.09896630000002915     4000 
0.06338659999892116     2 
0.00011519999679876491     3 
0.00010280000424245372     5 
0.00012109999806853011     7 
0.00013320000289240852     10 
0.0001508999994257465     12 
0.0002131000001099892     15 
0.0004378000012366101     20 
0.0005480999971041456     30 
0.0008715000003576279     40 
0.0009997000015573576     50 
0.0022943000003579073     70 
0.002242199996544514     100 
0.003264099999796599     150 
0.0036956000039936043     200 
0.005965900003502611     300 
0.00803029999951832     500 
0.03227189999597613     750 
0.018466699999407865     1000 
0.013828999995894264     1800 
0.05581230000098003     2500 
0.039131400000769645     4000 
0.03627030000643572     2 
4.709999484475702e-05     3 
3.659999492811039e-05     5 
4.039999475935474e-05     7 
4.769999941345304e-05     10 
5.4700001783203334e-05     12 
6.27999979769811e-05     15 
9.270000009564683e-05     20 
0.0001142999972216785     30 
0.00014260000170907006     40 
0.0001596000001882203     50 
0.0003682999958982691     70 
0.00044300000445218757     100 
0.0006001000001560897     150 
0.0007571000023745     200 
0.001348199999483768     300 
0.002863900001102593     500 
0.010010300000431016     750 
0.013095100002828985     1000 
0.030268900001829024     1800 
0.021682599995983765     2500 
0.038001500004611444     4000 
0.11296109999966575     2 
0.00012060000153724104     3 
0.00010549999569775537     5 
0.00012560000322991982     7 
0.00014179999561747536     10 
0.00021040000137872994     12 
0.00022429999808082357     15 
0.0006592000063392334     20 
0.0004458999974303879     30 
0.00036050000198883936     40 
0.001047999998263549     50 
0.002430699998512864     70 
0.0027233000000705943     100 
0.004403299994010013     150 
0.0021403999999165535     200 
0.003332699998281896     300 
0.005043899996962864     500 
0.011673599998175632     750 
0.02529320000030566     1000 
0.011449200006609317     1800 
0.06967660000373144     2500 
0.04602860000159126     4000 
0.07579940000141505     2 
0.00011410000297473744     3 
0.00011580000136746094     5 
0.00011700000322889537     7 
0.00013670000043930486     10 
0.00016480000340379775     12 
0.00019470000552246347     15 
0.00022110000281827524     20 
0.00027720000070985407     30 
0.0003393000006326474     40 
0.0009667999984230846     50 
0.0008664000051794574     70 
0.0007717999978922307     100 
0.001635099994018674     150 
0.0019959999990533106     200 
0.005856400006450713     300 
0.011244699999224395     500 
0.030915000003005844     750 
0.00470330000098329     1000 
0.01571230000263313     1800 
0.07818970000516856     2500 
0.09528989999671467     4000 
0.03756289999728324     2 
5.160000000614673e-05     3 
4.079999780515209e-05     5 
0.00015029999485705048     7 
6.189999839989468e-05     10 
6.299999949987978e-05     12 
7.340000593103468e-05     15 
8.569999772589654e-05     20 
0.0001627000019652769     30 
0.0001551000023027882     40 
0.0003626000034273602     50 
0.00024309999571414664     70 
0.000337799996486865     100 
0.0006371999988914467     150 
0.0010223999997833744     200 
0.001175000004877802     300 
0.0021921999941696413     500 
0.005983299997751601     750 
0.0077515999946626835     1000 
0.012138499994762242     1800 
0.023619600004167296     2500 
0.07961330000398448     4000 
0.07246250000025611     2 
0.00014899999951012433     3 
0.00015069999790284783     5 
0.00018619999900693074     7 
0.00021240000205580145     10 
0.00024729999859118834     12 
0.0003036999987671152     15 
0.00035200000274926424     20 
0.0004833999992115423     30 
0.0006207999977050349     40 
0.000884000000951346     50 
0.0017721000040182844     70 
0.001950300000316929     100 
0.0037962999995215796     150 
0.003563500002201181     200 
0.005700299996533431     300 
0.010205500002484769     500 
0.01435230000060983     750 
