Tiempo de calculo(s)   Tamaño matriz 
0.0011805000031017698     200 
0.0019291000062366948     300 
0.0029547000012826174     500 
0.002783399999316316     750 
0.005186900001717731     1000 
0.010623199996189214     1800 
0.05231160000403179     2500 
0.08740440000110539     4000 
0.022665299999061972     2 
6.660000508418307e-05     3 
4.7100002120714635e-05     5 
4.400000034365803e-05     7 
5.360000068321824e-05     10 
5.6700002460274845e-05     12 
6.55999974696897e-05     15 
9.280000085709617e-05     20 
0.00011639999866019934     30 
0.00046799999836366624     40 
0.00029240000003483146     50 
0.0003919000009773299     70 
0.0005587999985436909     100 
0.0007392999978037551     150 
0.0014970999982324429     200 
0.002412699999695178     300 
0.0022368999998434447     500 
0.0038780999966547824     750 
0.00806670000019949     1000 
0.05308649999642512     1800 
0.02638940000178991     2500 
0.1324629999944591     4000 
0.017820799999753945     2 
8.340000204043463e-05     3 
6.600000051548705e-05     5 
7.699999696342275e-05     7 
9.069999941857532e-05     10 
0.00013630000466946512     12 
0.0001323000033153221     15 
0.00016859999595908448     20 
0.00022700000408804044     30 
0.0002973000009660609     40 
0.00035829999978886917     50 
0.0006731999965268187     70 
0.0004953999959980138     100 
0.0006304000053205527     150 
0.0008423000035691075     200 
0.002031399999395944     300 
0.004958099998475518     500 
0.006340400002954993     750 
0.007675700006075203     1000 
0.019243900002038572     1800 
0.011992899999313522     2500 
0.03566059999866411     4000 
0.023262700000486802     2 
4.760000592796132e-05     3 
3.619999915827066e-05     5 
4.0400002035312355e-05     7 
4.940000508213416e-05     10 
5.179999425308779e-05     12 
6.040000153006986e-05     15 
7.510000432375818e-05     20 
0.0001005000012810342     30 
0.00012289999722270295     40 
0.00015300000086426735     50 
0.00020190000213915482     70 
0.0002725000013015233     100 
0.0004025000016554259     150 
0.000545299997611437     200 
0.0010237999958917499     300 
0.005145200004335493     500 
0.0032913999966694973     750 
0.006047499999112915     1000 
0.012173800001619384     1800 
0.024341200005437713     2500 
0.18589819999760948     4000 
0.023867299998528324     2 
5.5900003644637764e-05     3 
6.829999620094895e-05     5 
6.219999340828508e-05     7 
0.00012170000263722613     10 
6.739999662386253e-05     12 
7.650000043213367e-05     15 
0.00010620000102790073     20 
0.00017189999925903976     30 
0.0001644000003580004     40 
0.0004002999994554557     50 
0.000556200000573881     70 
0.0006627000038861297     100 
0.0010913000005530193     150 
0.001373899998725392     200 
0.0024476999969920143     300 
0.0032084999984363094     500 
0.003909199993358925     750 
0.0394088000030024     1000 
0.0674901999955182     1800 
0.018947399999888148     2500 
0.0320964000056847     4000 
0.015280899999197572     2 
4.419999459059909e-05     3 
3.3700001949910074e-05     5 
3.730000025825575e-05     7 
4.5000000682193786e-05     10 
4.919999628327787e-05     12 
5.6400000175926834e-05     15 
7.249999907799065e-05     20 
0.00010019999899668619     30 
0.00023099999816622585     40 
0.00017449999722884968     50 
0.0002612999960547313     70 
0.00036420000105863437     100 
0.0005301999990479089     150 
0.0006436999974539503     200 
0.0011163000017404556     300 
0.0037855999980820343     500 
0.002498800000466872     750 
0.005770199997641612     1000 
0.0203789000006509     1800 
0.10947190000297269     2500 
0.023405699997965712     4000 
0.02005059999646619     2 
4.749999789055437e-05     3 
3.730000025825575e-05     5 
4.749999789055437e-05     7 
4.9200003559235483e-05     10 
5.7199998991563916e-05     12 
6.990000110818073e-05     15 
9.380000119563192e-05     20 
0.00012749999586958438     30 
0.00014060000103199854     40 
0.0003110999969067052     50 
0.0004315999976824969     70 
0.00045390000013867393     100 
0.0005527999965124764     150 
0.0006962000043131411     200 
0.0009672999949543737     300 
0.0016699000043445267     500 
0.007358000002568588     750 
0.00602979999530362     1000 
0.011682600001222454     1800 
0.02360430000408087     2500 
0.09506279999914113     4000 
