Tiempo de calculo(s)   Tamaño matriz 
0.014822199998889118     2 
5.8400000852998346e-05     3 
6.910000229254365e-05     5 
7.419999747071415e-05     7 
5.469999450724572e-05     10 
5.609999789157882e-05     12 
0.0001038999980664812     15 
0.00013529999705497175     20 
0.00017800000205170363     30 
0.00011600000289035961     40 
0.0001388000018778257     50 
0.00018680000357562676     70 
0.00024869999469956383     100 
0.001226700005645398     150 
0.001221300000906922     200 
0.0012159999969298951     300 
0.00194089999422431     500 
0.0070207999960985035     750 
0.009353000001283363     1000 
0.014837900002021343     1800 
0.025682599996798672     2500 
0.029122500003722962     4000 
0.0210300000035204     2 
3.189999551977962e-05     3 
3.3499993151053786e-05     5 
4.389999958220869e-05     7 
4.6399996790569276e-05     10 
5.200000305194408e-05     12 
5.8800003898795694e-05     15 
0.00023700000019744039     20 
0.00010599999950500205     30 
0.0004383000050438568     40 
0.0002767999976640567     50 
0.0003113999991910532     70 
0.000367300002835691     100 
0.00036330000148154795     150 
0.0006501000025309622     200 
0.0009653999950387515     300 
0.0024670000057085417     500 
0.0036140000011073425     750 
0.006904400004714262     1000 
0.011220899999898393     1800 
0.0785563000026741     2500 
0.030249499999627005     4000 
0.04182080000464339     2 
0.00010520000068936497     3 
0.0001114999977289699     5 
0.00011589999485295266     7 
0.00015729999722680077     10 
0.0002116999967256561     12 
0.00023720000172033906     15 
0.0002690999972401187     20 
0.0003345000004628673     30 
0.00040299999818671495     40 
0.0007853000061004423     50 
0.001029699997161515     70 
0.002357900004426483     100 
0.0014756000018678606     150 
0.004598399995302316     200 
0.006262599999899976     300 
0.00518230000307085     500 
0.003180299994710367     750 
0.0046175000024959445     1000 
0.008552400002372451     1800 
0.020099399996979628     2500 
0.03508519999741111     4000 
0.03431139999884181     2 
3.6600002204068005e-05     3 
3.9399994420818985e-05     5 
3.680000372696668e-05     7 
4.1600003896746784e-05     10 
5.249999958323315e-05     12 
5.400000372901559e-05     15 
6.310000026132911e-05     20 
0.00019040000188397244     30 
0.00010889999975915998     40 
0.0001477999976486899     50 
0.0001816000003600493     70 
0.00023179999698186293     100 
0.0003591999993659556     150 
0.000592500000493601     200 
0.0009935999987646937     300 
0.0019651999973575585     500 
0.0042358999999123625     750 
0.00552639999659732     1000 
0.012369199997920077     1800 
0.015679900003306102     2500 
0.10000859999854583     4000 
0.09052420000080019     2 
8.600000001024455e-05     3 
0.00010910000128205866     5 
0.0001033000007737428     7 
0.00012060000153724104     10 
0.000145800004247576     12 
0.0001610000035725534     15 
0.00020419999782461673     20 
0.0005931999985477887     30 
0.0006475000045611523     40 
0.0004107000058866106     50 
0.0008644999979878776     70 
0.0010607000003801659     100 
0.001515899995865766     150 
0.0024571000030846335     200 
0.0058725000053527765     300 
0.00957810000545578     500 
0.022424800001317635     750 
0.04678489999787416     1000 
0.07028249999711988     1800 
0.014021499999216758     2500 
0.03965489999973215     4000 
0.04711570000654319     2 
8.630000229459256e-05     3 
9.339999814983457e-05     5 
0.00010309999925084412     7 
0.00016679999680491164     10 
0.0003189000053680502     12 
0.00018709999858401716     15 
0.00020979999681003392     20 
0.0002728000035858713     30 
0.0003397999971639365     40 
0.00041510000301059335     50 
0.001032899999700021     70 
0.0010411000039312057     100 
0.0018704000030993484     150 
0.00430670000059763     200 
0.006113699993875343     300 
0.010259599999699276     500 
0.0204613000023528     750 
0.021366199995100033     1000 
0.0460834999976214     1800 
0.033612699997320306     2500 
0.04330370000388939     4000 
0.028602099999261554     2 
5.0499998906161636e-05     3 
6.369999755406752e-05     5 
7.850000110920519e-05     7 
9.960000170394778e-05     10 
0.00012100000458303839     12 
0.0003321000040159561     15 
0.0001714999962132424     20 
0.00041039999632630497     30 
0.000414399997680448     40 
0.0002319999985047616     50 
0.000599599996348843     70 
0.0007971999948495068     100 
0.0013806000060867518     150 
0.001989500000490807     200 
0.0011373000015737489     300 
0.001840600001742132     500 
0.004134700000577141     750 
0.005609100000583567     1000 
0.019347900000866503     1800 
0.024198399994929787     2500 
0.03165820000140229     4000 
0.03546739999728743     2 
6.189999839989468e-05     3 
4.350000381236896e-05     5 
4.169999738223851e-05     7 
4.030000127386302e-05     10 
5.759999476140365e-05     12 
6.460000440711156e-05     15 
8.589999924879521e-05     20 
0.000207199998840224     30 
0.00023919999512145296     40 
0.0003169000046909787     50 
0.0002906000008806586     70 
0.000338700003339909     100 
0.0004345999986981042     150 
0.0007015000010142103     200 
0.0011397999987821095     300 
0.0018752999967546202     500 
0.0050967999995918944     750 
0.005448099997011013     1000 
0.011985699995420873     1800 
0.054731800002628006     2500 
0.02477319999889005     4000 
0.025620700005674735     2 
2.8200003725942224e-05     3 
2.8999995265621692e-05     5 
3.2300005841534585e-05     7 
3.789999755099416e-05     10 
0.0005137999978614971     12 
6.880000000819564e-05     15 
6.420000136131421e-05     20 
9.670000144978985e-05     30 
0.00022170000011101365     40 
0.00011809999705292284     50 
0.00015640000492567196     70 
0.0002097000033245422     100 
0.00033660000190138817     150 
0.0005728000032831915     200 
0.0009082000033231452     300 
0.0016845999998622574     500 
0.004191500003798865     750 
0.011157299995829817     1000 
0.016865399993548635     1800 
0.021205799996096175     2500 
0.03081969999766443     4000 
0.031006500001240056     2 
2.939999831141904e-05     3 
3.37999954354018e-05     5 
3.619999915827066e-05     7 
4.409999382914975e-05     10 
5.7999997807201e-05     12 
6.079999729990959e-05     15 
7.049999840091914e-05     20 
9.660000068834051e-05     30 
0.0001171000039903447     40 
0.00013729999773204327     50 
0.0002969999986817129     70 
0.00026000000070780516     100 
0.0005197999998927116     150 
0.000861699998495169     200 
0.00109859999793116     300 
0.0017641000013099983     500 
0.004372499999590218     750 
0.007648899998457637     1000 
0.0124532999980147     1800 
0.03397640000184765     2500 
0.09656460000405787     4000 
