Tiempo de calculo(s)   Tamaño matriz 
0.033806200000981335     2 
6.22000006842427e-05     3 
5.140000575920567e-05     5 
5.999999848427251e-05     7 
0.00010449999535921961     10 
0.00010909999400610104     12 
0.00019529999553924426     15 
0.0001429999974789098     20 
0.00018560000171419233     30 
0.0007438999964506365     40 
0.0007299999997485429     50 
0.00042379999649710953     70 
0.0011484999995445833     100 
0.0012129000024287961     150 
0.0008010000019567087     200 
0.0015245999966282398     300 
0.004717900003015529     500 
0.009592700000212062     750 
0.005012599998735823     1000 
0.05750169999373611     1800 
0.015023100000689737     2500 
0.04063560000213329     4000 
0.02525710000190884     2 
8.450000314041972e-05     3 
8.330000127898529e-05     5 
0.0001173999989987351     7 
0.00017800000205170363     10 
0.0001190999973914586     12 
0.00021720000222558156     15 
0.0002717000024858862     20 
0.00022680000256514177     30 
0.000276700004178565     40 
0.0004393999988678843     50 
0.0006260000009206124     70 
0.0006339000028674491     100 
0.0010211000044364482     150 
0.0013059999982942827     200 
0.004293199999665376     300 
0.0043921999968006276     500 
0.006304899994574953     750 
0.009109099999477621     1000 
0.042651499999919906     1800 
0.01706910000211792     2500 
0.16787530000146944     4000 
0.029513100002077408     2 
0.00011700000322889537     3 
0.00010349999502068385     5 
0.00011509999603731558     7 
0.00029229999927338213     10 
0.0003542000049492344     12 
0.00038350000249920413     15 
0.0004716000039479695     20 
0.000614999997196719     30 
0.0009120000031543896     40 
0.0014968000032240525     50 
0.0010053000005427748     70 
0.001201200000650715     100 
0.002621999999973923     150 
0.0018958000000566244     200 
0.009541799998260103     300 
0.0036605999994208105     500 
0.001995600003283471     750 
0.010675099998479709     1000 
0.013359700002183672     1800 
0.01732550000451738     2500 
0.07409740000002785     4000 
0.022402700000384357     2 
5.149999924469739e-05     3 
4.1300001612398773e-05     5 
4.579999949783087e-05     7 
5.679999594576657e-05     10 
5.909999890718609e-05     12 
7.170000026235357e-05     15 
0.00010250000195810571     20 
0.0001281000004382804     30 
0.00030530000367434695     40 
0.0001872000066214241     50 
0.0003972000049543567     70 
0.0004792000036104582     100 
0.0006099000020185485     150 
0.000716800001100637     200 
0.0010493000008864328     300 
0.0018299000003025867     500 
0.004604699999617878     750 
0.004453199995623436     1000 
0.01088710000476567     1800 
0.017970100001548417     2500 
0.02591789999860339     4000 
0.013751099999353755     2 
7.90999984019436e-05     3 
6.489999941550195e-05     5 
6.900000153109431e-05     7 
0.00013240000407677144     10 
0.00014940000255592167     12 
0.00011979999544564635     15 
0.00015469999925699085     20 
0.0002164999968954362     30 
0.00026839999918593094     40 
0.00039059999835444614     50 
0.000978100004431326     70 
0.0008753000001888722     100 
0.001271900000574533     150 
0.0013808000003336929     200 
0.002488199999788776     300 
0.0042575999977998435     500 
0.002824800001690164     750 
0.007200799998827279     1000 
0.012800699994841125     1800 
0.02124750000075437     2500 
0.04880039999989094     4000 
0.01806129999749828     2 
7.670000195503235e-05     3 
4.060000355821103e-05     5 
9.539999882690609e-05     7 
0.00012419999984558672     10 
8.959999831859022e-05     12 
0.0001329000006080605     15 
0.00020309999672463164     20 
0.00019420000171521679     30 
0.000378700002329424     40 
0.0003049000006285496     50 
0.0005028999948990531     70 
0.00027799999952549115     100 
0.0004174999994575046     150 
0.0005486000009113923     200 
0.0026183999943896197     300 
0.001962700000149198     500 
0.002669699999387376     750 
0.01197830000455724     1000 
0.023898599996755365     1800 
0.06905810000171186     2500 
0.03379090000089491     4000 
0.0454327999977977     2 
0.00018560000171419233     3 
0.00011980000272160396     5 
0.0001199000034830533     7 
0.00013469999976223335     10 
0.0001694999955361709     12 
0.00019430000247666612     15 
0.00023389999842038378     20 
0.0002789999998640269     30 
0.00034749999758787453     40 
0.0009809999974095263     50 
0.001325000004726462     70 
0.0017353000002913177     100 
0.0027941000007558614     150 
0.0032216999970842153     200 
0.00290359999780776     300 
0.010112399999343324     500 
0.007511900003009941     750 
0.010964799999783281     1000 
0.026642799995897803     1800 
0.016536499999347143     2500 
0.10019820000161417     4000 
0.03576289999909932     2 
0.00011130000348202884     3 
9.71000044955872e-05     5 
0.00011000000085914508     7 
0.00012930000229971483     10 
0.00014989999908721074     12 
0.000163800003065262     15 
0.00019919999613193795     20 
0.00026310000248486176     30 
0.00034279999817954376     40 
0.00041680000140331686     50 
0.000556399994820822     70 
0.0007496000034734607     100 
0.0010896999956457876     150 
0.0014463999978033826     200 
0.002877200000511948     300 
0.005422200003522448     500 
0.016243699996266514     750 
0.012196399999083951     1000 
0.009556099998007994     1800 
0.02580370000214316     2500 
0.10420539999904577     4000 
0.02325589999963995     2 
4.760000592796132e-05     3 
3.650000144261867e-05     5 
4.0599996282253414e-05     7 
4.739999712910503e-05     10 
5.510000482900068e-05     12 
6.120000034570694e-05     15 
8.990000060293823e-05     20 
0.00011530000483617187     30 
0.0001348999940091744     40 
0.00016429999959655106     50 
0.00036469999758992344     70 
0.0004317999992053956     100 
0.0005545000021811575     150 
0.0006952000039746054     200 
0.0010958999991999008     300 
0.0021133999980520457     500 
0.0028183000031276606     750 
0.01454389999707928     1000 
0.0460430000021006     1800 
0.016749399997934233     2500 
0.02583279999817023     4000 
0.015513199999986682     2 
7.539999933214858e-05     3 
4.6200002543628216e-05     5 
4.859999899053946e-05     7 
5.610000516753644e-05     10 
6.169999687699601e-05     12 
7.240000559249893e-05     15 
9.670000144978985e-05     20 
0.00012209999840706587     30 
0.00014799999917158857     40 
0.00033740000071702525     50 
0.0003617000038502738     70 
0.00044940000225324184     100 
0.0005623000033665448     150 
0.0006909000003361143     200 
0.000989699998172     300 
0.0021793999985675327     500 
0.002881899999920279     750 
0.004241999995429069     1000 
0.012981799998669885     1800 
