Tiempo de calculo(s)   Tamaño matriz 
0.0617361999975401     2 
0.0001889000050141476     3 
0.0002601000014692545     5 
0.000206899996555876     7 
0.0002865999995265156     10 
0.00043930000538239256     12 
0.0008691000039107166     15 
0.0008946999951149337     20 
0.0005283999998937361     30 
0.0012769999957527034     40 
0.0008175000039045699     50 
0.0016839000018080696     70 
0.0020256999996490777     100 
0.0027828999955090694     150 
0.0046215000038500875     200 
0.008527500001946464     300 
0.01120769999397453     500 
0.029440200007229578     750 
0.028918800002429634     1000 
0.03867789999640081     1800 
0.015488900004129391     2500 
0.028534500001114793     4000 
0.06753930000559194     2 
9.559999307384714e-05     3 
0.0001453000004403293     5 
0.00013409999519353732     7 
0.000149500003317371     10 
0.00015870000061113387     12 
0.00018280000222148374     15 
0.0002314000012120232     20 
0.0002934000003733672     30 
0.0003572000059648417     40 
0.00044809999963035807     50 
0.0005793999953311868     70 
0.0007598000011057593     100 
0.0012372999990475364     150 
0.004266399999323767     200 
0.0055893999960972     300 
0.008952399999543559     500 
0.018661500005691778     750 
0.023695399999269284     1000 
0.0433816000004299     1800 
0.047275799995986745     2500 
0.03603010000369977     4000 
0.05605150000337744     2 
0.00010409999958937988     3 
0.0001030000057653524     5 
0.00024149999808287248     7 
0.00016369999502785504     10 
0.00017189999925903976     12 
0.00019629999587778002     15 
0.00023659999715164304     20 
0.00028560000646393746     30 
0.00034050000249408185     40 
0.0004386000000522472     50 
0.0005901999975321814     70 
0.0007733999955235049     100 
0.001185799999802839     150 
0.004367599998658989     200 
0.003119900000456255     300 
0.005746299997554161     500 
0.012134399999922607     750 
0.033782499995140824     1000 
0.057978800003184006     1800 
0.09983160000410862     2500 
0.026344899997639004     4000 
0.03268730000127107     2 
4.0099999750964344e-05     3 
2.600000152597204e-05     5 
3.410000499570742e-05     7 
4.049999552080408e-05     10 
5.6400000175926834e-05     12 
0.00017630000365898013     15 
7.719999848632142e-05     20 
0.00020430000586202368     30 
0.00022090000129537657     40 
0.00012719999358523637     50 
0.0003471999953035265     70 
0.00033039999834727496     100 
0.0004445000013220124     150 
0.001473600001190789     200 
0.001098299995646812     300 
0.0021274000027915463     500 
0.004362400002719369     750 
0.010597400003462099     1000 
0.011628400003246497     1800 
0.0849644999980228     2500 
0.024419499997748062     4000 
0.025340399995911866     2 
3.100000321865082e-05     3 
3.3299998904112726e-05     5 
3.640000068116933e-05     7 
4.269999772077426e-05     10 
4.940000508213416e-05     12 
5.5999997130129486e-05     15 
6.759999814676121e-05     20 
9.480000153416768e-05     30 
0.0002128000051015988     40 
0.00013330000365385786     50 
0.0001829999964684248     70 
0.00026000000070780516     100 
0.00040950000402517617     150 
0.0007254999945871532     200 
0.0012091000025975518     300 
0.001955100000486709     500 
0.004746600003272761     750 
0.005482500004291069     1000 
0.010661699998308904     1800 
0.0336410000018077     2500 
0.11910209999768995     4000 
0.027582700000493787     2 
3.460000152699649e-05     3 
3.470000228844583e-05     5 
3.9699996705166996e-05     7 
4.389999958220869e-05     10 
6.469999789260328e-05     12 
7.009999535512179e-05     15 
8.119999984046444e-05     20 
0.00010130000009667128     30 
0.0001216000018757768     40 
0.00029370000265771523     50 
0.0003085999996983446     70 
0.00047569999878760427     100 
0.00047900000208755955     150 
0.000763099997129757     200 
