Tiempo de calculo(s)   Tamaño matriz 
0.057202500000130385     1800 
0.017573400000401307     2500 
0.03319049999845447     4000 
0.02848210000229301     2 
4.890000127488747e-05     3 
3.7800004065502435e-05     5 
3.959999594371766e-05     7 
4.479999915929511e-05     10 
6.370000483002514e-05     12 
7.380000170087442e-05     15 
8.83999964571558e-05     20 
0.00011130000348202884     30 
0.0001373999984934926     40 
0.0001449999981559813     50 
0.00035740000021178275     70 
0.0003502000035950914     100 
0.0005090999984531663     150 
0.0009934999980032444     200 
0.0012770999965141527     300 
0.0034445999990566634     500 
0.004590600001392886     750 
0.009983899995859247     1000 
0.022473500001069624     1800 
0.027359299994714092     2500 
0.10337240000080783     4000 
