Tiempo de calculo(s)   Tamaño matriz 
0.016504299994267058     2 
4.520000220509246e-05     3 
3.680000372696668e-05     5 
3.8499994843732566e-05     7 
4.53000029665418e-05     10 
5.01000031363219e-05     12 
5.609999789157882e-05     15 
6.98000003467314e-05     20 
9.130000398727134e-05     30 
0.00011839999933727086     40 
0.00015390000044135377     50 
0.00019109999993816018     70 
0.0002573999954620376     100 
0.0004117999997106381     150 
0.0005510000046342611     200 
0.00105749999784166     300 
0.0020468000002438203     500 
0.005986500000290107     750 
0.006368700000166427     1000 
0.012741799997456837     1800 
0.030807999995886348     2500 
0.04387610000412678     4000 
0.026188800002273638     2 
7.470000127796084e-05     3 
6.440000288421288e-05     5 
6.9500005338341e-05     7 
5.7000004744622856e-05     10 
9.99000039882958e-05     12 
0.0001750999945215881     15 
0.0003639999995357357     20 
0.00043169999844394624     30 
0.0002969999986817129     40 
0.00015100000018719584     50 
0.0001999000014620833     70 
0.00026989999605575576     100 
0.0005632000029436313     150 
0.0006856000036350451     200 
0.0010039000044343993     300 
0.003171299998939503     500 
0.003872099994623568     750 
0.0065668999959598295     1000 
0.022831100002804305     1800 
0.01811930000258144     2500 
0.030032200003915932     4000 
0.08397349999722792     2 
0.00021159999596420676     3 
0.00022190000163391232     5 
0.0002871000033337623     7 
0.0003764000066439621     10 
0.0004306999981054105     12 
0.0005244999993010424     15 
0.0006876999977976084     20 
0.0006102999977883883     30 
0.0012739000012516044     40 
0.0014030000020284206     50 
0.001743100001476705     70 
0.002390399997239001     100 
0.0031306000018958002     150 
0.0047451999998884276     200 
0.008394099997531157     300 
0.008520799994585104     500 
0.02300449999893317     750 
0.003879900003084913     1000 
0.014918799999577459     1800 
0.027095299999928102     2500 
0.10287010000320151     4000 
0.051103199999488425     2 
0.00015629999688826501     3 
0.00022529999841935933     5 
0.000312700001813937     7 
0.00023919999512145296     10 
0.00026620000426191837     12 
0.00028169999859528616     15 
0.0003949999954784289     20 
0.0005172999954083934     30 
0.0006498000002466142     40 
0.0009419000052730553     50 
0.0017538000029162504     70 
0.0019595999983721413     100 
0.0035040000002481975     150 
0.003413300000829622     200 
0.006446200000937097     300 
0.009701199996925425     500 
0.015688900006352924     750 
0.028282799998123664     1000 
0.016661200002999976     1800 
0.016611499995633494     2500 
0.08255310000095051     4000 
0.017043799998646136     2 
4.510000144364312e-05     3 
3.089999518124387e-05     5 
3.560000186553225e-05     7 
3.850000211969018e-05     10 
8.750000415602699e-05     12 
0.000109500004327856     15 
0.00013659999967785552     20 
0.00022290000197244808     30 
0.0001329000006080605     40 
0.0002936000018962659     50 
0.00033740000071702525     70 
0.000396399998862762     100 
0.0008940999978221953     150 
0.0007317999989027157     200 
0.002020099993387703     300 
0.0036975000039092265     500 
0.00383960000181105     750 
0.007588700005726423     1000 
0.02105909999954747     1800 
0.02314019999903394     2500 
0.04315309999947203     4000 
0.048008400000981055     2 
0.00023910000163596123     3 
0.00018260000069858506     5 
0.00017559999832883477     7 
0.00021350000315578654     10 
0.0002607000060379505     12 
0.00028790000214939937     15 
0.0005993000013404526     20 
0.0004848000025958754     30 
0.0006184000012581237     40 
0.0007714999956078827     50 
0.0010428000023239292     70 
0.0018024000019067898     100 
0.001131500001065433     150 
0.0020230000009178184     200 
0.007565399995655753     300 
0.010096199999679811     500 
0.00823600000148872     750 
0.018319400005566422     1000 
0.010349500000302214     1800 
0.019079199999396224     2500 
0.02701280000474071     4000 
0.014412799995625392     2 
4.780000017490238e-05     3 
3.789999755099416e-05     5 
7.88000033935532e-05     7 
5.300000339047983e-05     10 
5.570000212173909e-05     12 
5.740000051446259e-05     15 
9.14999982342124e-05     20 
9.069999941857532e-05     30 
0.00013279999984661117     40 
0.00014229999942472205     50 
0.0003527999942889437     70 
0.00025970000569941476     100 
0.0005576999974437058     150 
0.001051399995048996     200 
0.0024084999968181364     300 
0.0019392999965930358     500 
0.005572699999902397     750 
0.009224599998560734     1000 
0.011951199994655326     1800 
0.016306799996527843     2500 
0.028054900001734495     4000 
