Tiempo de calculo(s)   Tamaño matriz 
0.0007681999995838851     50 
0.0010095000034198165     70 
0.0018238999982713722     100 
0.002161800002795644     150 
0.0027450999987195246     200 
0.006303399997705128     300 
0.009061400000064168     500 
0.021788999998534564     750 
0.0379255000007106     1000 
0.05584369999996852     1800 
0.014079099993978161     2500 
0.048647200004779734     4000 
0.02486009999847738     2 
3.360000118846074e-05     3 
3.399999695830047e-05     5 
4.2400002712383866e-05     7 
8.730000263312832e-05     10 
5.299999611452222e-05     12 
5.900000542169437e-05     15 
6.909999501658604e-05     20 
9.350000618724152e-05     30 
0.0001131999961216934     40 
0.00013549999857787043     50 
0.0002919000035035424     70 
0.0003552999987732619     100 
0.00046079999447101727     150 
0.0007073000015225261     200 
0.0010330000004614703     300 
0.004250799996952992     500 
0.010794800000439864     750 
0.007126100004825275     1000 
0.02066670000203885     1800 
0.024604899997939356     2500 
0.10323120000248309     4000 
0.05691590000060387     2 
0.00010879999899771065     3 
0.00017579999985173345     5 
0.00012200000492157415     7 
0.00015770000027259812     10 
0.00017210000078193843     12 
0.0004335999983595684     15 
0.0003673999963211827     20 
0.00034389999927952886     30 
0.0005401000016718172     40 
0.0004174000059720129     50 
0.0006998000026214868     70 
0.0007932000007713214     100 
0.0018656000029295683     150 
0.0021067999987280928     200 
0.0043231000017840415     300 
0.00688090000039665     500 
0.024336199996469077     750 
0.04912819999299245     1000 
0.055230600002687424     1800 
0.015701000003900845     2500 
0.029635099999723025     4000 
