Tiempo de calculo(s)   Tamaño matriz 
2.8399997972883284e-05     5 
3.100000321865082e-05     7 
4.099999932805076e-05     10 
9.819999831961468e-05     12 
5.889999738428742e-05     15 
8.710000111022964e-05     20 
8.289999823318794e-05     30 
0.0001066999975591898     40 
0.00012290000449866056     50 
0.0002615999983390793     70 
0.0003251000016462058     100 
0.000480200003948994     150 
0.0006839999987278134     200 
0.0012435999960871413     300 
0.003476300000329502     500 
0.003566700004739687     750 
0.005775400000857189     1000 
0.011895099996763747     1800 
0.01763760000176262     2500 
0.037812200003827456     4000 
0.031681500004197005     2 
2.8700000257231295e-05     3 
2.649999805726111e-05     5 
3.079999441979453e-05     7 
3.550000110408291e-05     10 
4.6200002543628216e-05     12 
5.2299998060334474e-05     15 
6.100000609876588e-05     20 
9.249999857274815e-05     30 
9.989999671233818e-05     40 
0.00011749999976018444     50 
0.0002550999997765757     70 
0.0003111000041826628     100 
0.0004597999941324815     150 
0.0005591000008280389     200 
0.0010561999952187762     300 
0.002180800001951866     500 
0.004671299997426104     750 
0.006192400003783405     1000 
0.012538599999970756     1800 
0.035458100006508175     2500 
0.09873800000059418     4000 
0.04658880000351928     2 
0.0001142999972216785     3 
0.0001066999975591898     5 
0.00012900000001536682     7 
0.0001596000001882203     10 
0.00015659999917261302     12 
0.00018080000154441223     15 
0.00023800000053597614     20 
0.0002879999956348911     30 
0.0003466000052867457     40 
0.0005507999958354048     50 
0.0006940999955986626     70 
0.0007804999986547045     100 
0.0015293000033125281     150 
0.001941800001077354     200 
0.0035194000010960735     300 
0.00903420000395272     500 
0.017835099999501836     750 
0.02036019999650307     1000 
0.07739720000245143     1800 
0.05976540000119712     2500 
0.02946410000004107     4000 
0.0492584999956307     2 
0.00011119999544462189     3 
0.00012379999679978937     5 
0.000130899999930989     7 
0.00017880000086734071     10 
0.0001627000019652769     12 
0.00017749999824445695     15 
0.00020470000163186342     20 
0.0002713000067160465     30 
0.0005056999943917617     40 
0.0004706999970949255     50 
0.000887200003489852     70 
0.0011682000040309504     100 
0.00258649999886984     150 
0.002040700004727114     200 
0.0036555999977281317     300 
0.013291600000229664     500 
0.026635299996996764     750 
0.00909970000066096     1000 
0.00860600000305567     1800 
0.016584800003329292     2500 
0.030859600003168453     4000 
