Tiempo de calculo(s)   Tamaño matriz 
0.013474999999743886     2 
3.5400000342633575e-05     3 
3.060000017285347e-05     5 
3.760000254260376e-05     7 
4.690000059781596e-05     10 
5.1200004236306995e-05     12 
6.239999493118376e-05     15 
7.370000093942508e-05     20 
0.00011629999789875001     30 
0.00013639999815495685     40 
0.00033239999902434647     50 
0.0003471000018180348     70 
0.00042039999971166253     100 
0.0005410000012489036     150 
0.000647400003799703     200 
0.001036599998769816     300 
0.0016545000034966506     500 
0.0027686999965226278     750 
0.006419799996365327     1000 
0.010340399996493943     1800 
0.016431399999419227     2500 
0.03392030000395607     4000 
0.016458800004329532     2 
2.7800000680144876e-05     3 
2.819999644998461e-05     5 
3.2300005841534585e-05     7 
3.8700003642588854e-05     10 
4.520000220509246e-05     12 
4.919999628327787e-05     15 
6.479999865405262e-05     20 
8.900000102585182e-05     30 
0.0001100999943446368     40 
0.0001421999986632727     50 
0.000290899995889049     70 
0.0003600000054575503     100 
0.0005214000047999434     150 
0.0006165000013425015     200 
0.0008792000007815659     300 
0.0014647000061813742     500 
0.0022922999996808358     750 
0.0040613000019220635     1000 
0.009726900003443006     1800 
0.02242839999962598     2500 
0.06602980000025127     4000 
0.016157899997779168     2 
3.8100006349850446e-05     3 
4.099999932805076e-05     5 
4.509999416768551e-05     7 
5.4499992984347045e-05     10 
5.070000042906031e-05     12 
5.560000136028975e-05     15 
0.00020260000019334257     20 
9.440000576432794e-05     30 
0.00012099999730708078     40 
0.00014540000120177865     50 
0.0003099000023212284     70 
0.0004715000031865202     100 
0.0004996999996365048     150 
0.0006873000020277686     200 
0.0010351000018999912     300 
0.0017728999955579638     500 
0.005444600006740075     750 
0.004684400002588518     1000 
0.011262599997280631     1800 
0.024118599998473655     2500 
0.07534209999721497     4000 
0.014491599999018945     2 
2.8200003725942224e-05     3 
2.6100002287421376e-05     5 
2.9599999834317714e-05     7 
4.2400002712383866e-05     10 
4.150000313529745e-05     12 
4.5900000259280205e-05     15 
5.950000195298344e-05     20 
8.170000364771113e-05     30 
0.00010550000297371298     40 
0.00012650000280700624     50 
0.00026169999910052866     70 
0.00032389999978477135     100 
0.0004745999976876192     150 
0.0005784000022686087     200 
0.0008060000036493875     300 
0.00140530000498984     500 
0.0031385999973281287     750 
0.005120000001625158     1000 
0.04384589999972377     1800 
0.061410299997078255     2500 
0.021972599999571685     4000 
0.026146399999561254     2 
8.649999654153362e-05     3 
8.449999586446211e-05     5 
0.00010540000221226364     7 
0.00011800000356743112     10 
0.00013000000035390258     12 
0.0001568000006955117     15 
0.000581599997531157     20 
0.00026140000409213826     30 
0.0003232000017305836     40 
0.0006247999990591779     50 
0.0009797999955480918     70 
0.0010758999997051433     100 
0.0015662000005249865     150 
0.0022946000026422553     200 
0.002686599997105077     300 
0.004914600001939107     500 
0.008400899998378009     750 
0.0262220000004163     1000 
0.05330400000093505     1800 
0.01885220000258414     2500 
0.03539260000252398     4000 
0.012952999997651204     2 
2.989999484270811e-05     3 
2.9000002541579306e-05     5 
3.360000118846074e-05     7 
3.790000482695177e-05     10 
0.00012150000111432746     12 
0.0001277999981539324     15 
0.0001295000038226135     20 
9.210000280290842e-05     30 
0.00010830000246642157     40 
0.0001283999954466708     50 
0.00028030000248691067     70 
0.00033409999741706997     100 
0.000497599998197984     150 
0.0011107000027550384     200 
0.0007456000021193177     300 
0.0013051999994786456     500 
0.0021594999998342246     750 
0.002980800003570039     1000 
0.01114419999794336     1800 
0.01316709999809973     2500 
0.03543279999576043     4000 
0.014298699999926612     2 
2.7599999157246202e-05     3 
3.290000313427299e-05     5 
8.900000102585182e-05     7 
7.729999924777076e-05     10 
5.0900001951958984e-05     12 
5.5199998314492404e-05     15 
8.430000161752105e-05     20 
9.200000204145908e-05     30 
9.860000136541203e-05     40 
0.00012210000568302348     50 
0.0002747999969869852     70 
0.0003252000024076551     100 
0.00048019999667303637     150 
0.0005751999997301027     200 
0.0008349999989150092     300 
0.0013869000031263568     500 
0.002831700003298465     750 
0.004094800002349075     1000 
0.009645599995565135     1800 
0.02023409999674186     2500 
0.028872599999886006     4000 
0.014429799994104542     2 
2.9299997549969703e-05     3 
2.8299997211433947e-05     5 
3.1299998227041215e-05     7 
3.640000068116933e-05     10 
4.050000279676169e-05     12 
4.8099995183292776e-05     15 
6.0200000007171184e-05     20 
